queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
1,2,5,0.349,0,21,0,0.0
0,2,5,0.349,0,23,0,0.0
0,1,5,0.349,0,3,1,0.0
0,2,5,0.349,0,4,1,0.0
0,1,5,0.349,0,6,1,0.0
0,2,5,0.349,0,7,2,0.0
0,1,5,0.349,0,9,2,0.0
0,0,5,0.349,0,10,2,0.0
0,2,5,0.349,0,11,1,0.0
2,1,5,0.349,0,12,0,0.0
2,0,5,0.349,0,13,0,3.0
1,2,5,0.349,0,11,1,5.0
2,2,5,0.349,0,11,1,7.0
3,2,5,0.349,1,14,0,4.0
4,2,5,0.349,1,15,0,4.0
3,2,5,0.349,0,17,0,5.0
2,2,5,0.349,1,19,0,3.0
0,1,5,0.349,0,0,0,0.0
0,0,5,0.349,0,1,0,1.0
1,1,5,0.349,0,3,0,0.0
1,2,5,0.349,0,1,0,3.0
0,2,5,0.349,0,6,5,0.0
0,1,5,0.349,0,12,5,0.0
0,2,5,0.349,0,15,4,0.0
0,2,5,0.349,0,16,3,0.0
0,2,5,0.349,0,20,5,0.0
0,2,5,0.349,0,21,4,0.0
0,2,5,0.349,0,22,3,0.0
0,2,5,0.349,0,23,2,0.0
0,2,5,0.349,0,2,2,0.0
0,0,5,0.349,0,3,2,0.0
0,0,5,0.349,0,5,1,0.0
0,2,5,0.349,0,9,2,0.0
0,2,5,0.349,0,10,1,0.0
0,0,5,0.349,0,11,2,0.0
0,2,5,0.349,0,12,1,0.0
0,1,5,0.349,0,13,1,0.0
2,0,5,0.349,0,14,0,0.0
0,2,5,0.349,0,14,0,3.0
1,2,5,0.349,0,14,0,3.0
0,0,5,0.349,0,18,0,0.0
0,2,5,0.349,0,19,0,0.0
0,2,5,0.349,0,20,0,1.0
0,2,5,0.349,0,23,0,1.0
0,2,5,0.349,0,3,2,0.0
0,1,5,0.349,0,6,4,0.0
0,2,5,0.349,0,19,5,0.0
0,2,5,0.349,0,20,4,0.0
0,2,5,0.349,0,0,3,0.0
0,0,5,0.349,0,3,4,0.0
1,2,5,0.349,0,3,4,0.0
0,2,5,0.349,0,4,2,0.0
0,2,5,0.349,0,5,1,0.0
0,2,5,0.349,0,8,3,0.0
1,2,5,0.349,1,8,3,0.0
0,0,5,0.349,0,11,2,0.0
0,1,5,0.349,0,12,2,0.0
0,2,5,0.349,0,15,3,0.0
0,1,5,0.349,0,16,3,0.0
0,2,5,0.349,0,17,2,0.0
0,0,5,0.349,0,18,2,0.0
0,1,5,0.349,0,23,3,0.0
0,0,5,0.349,0,1,3,0.0
0,1,5,0.349,0,3,3,0.0
0,0,5,0.349,0,5,2,0.0
0,2,5,0.349,0,7,1,0.0
0,2,5,0.349,0,10,2,0.0
0,0,5,0.349,0,16,4,0.0
0,2,5,0.349,0,23,4,0.0
0,2,5,0.349,0,7,5,0.0
0,1,5,0.349,0,8,4,0.0
0,0,5,0.349,0,11,3,0.0
0,2,5,0.349,0,12,2,0.0
0,2,5,0.349,0,13,1,0.0
0,0,5,0.349,0,21,5,0.0
0,2,5,0.349,0,0,4,0.0
0,1,5,0.349,0,1,4,0.0
0,1,5,0.349,0,2,3,0.0
0,2,5,0.349,0,4,3,0.0
0,0,5,0.349,0,5,3,0.0
0,2,5,0.349,0,7,2,0.0
0,1,5,0.349,0,8,2,0.0
0,1,5,0.349,0,10,3,0.0
0,2,5,0.349,0,11,3,0.0
0,1,5,0.349,0,14,3,0.0
0,1,5,0.349,0,15,2,0.0
0,2,5,0.349,0,17,2,0.0
0,0,5,0.349,0,19,3,0.0
0,2,5,0.349,0,21,2,0.0
0,0,5,0.349,0,22,3,0.0
0,2,5,0.349,0,23,2,0.0
0,2,5,0.349,0,1,2,0.0
0,2,5,0.349,0,4,4,0.0
0,2,5,0.349,0,10,4,0.0
0,0,5,0.349,0,17,4,0.0
1,2,5,0.349,1,17,4,0.0
0,2,5,0.349,0,4,5,0.0
0,1,5,0.349,0,11,4,0.0
0,2,5,0.349,0,17,5,0.0
0,1,5,0.349,0,21,4,0.0
0,2,5,0.349,0,22,4,0.0
0,2,5,0.349,0,1,3,0.0
0,1,5,0.349,0,3,2,0.0
0,0,5,0.349,0,4,1,0.0
0,2,5,0.349,0,11,5,0.0
0,2,5,0.349,0,12,4,0.0
0,2,5,0.349,0,13,3,0.0
0,1,5,0.349,0,14,2,0.0
0,0,5,0.349,0,15,1,0.0
0,1,5,0.349,0,19,2,0.0
0,2,5,0.349,0,20,2,0.0
0,1,5,0.349,0,21,2,0.0
0,0,5,0.349,0,22,1,0.0
0,2,5,0.349,0,0,1,0.0
0,0,5,0.349,0,1,0,1.0
1,2,5,0.349,0,1,0,1.0
0,1,5,0.349,0,3,1,0.0
0,2,5,0.349,0,6,1,0.0
0,2,5,0.349,0,7,1,0.0
0,0,5,0.349,0,8,1,0.0
1,1,5,0.349,0,8,1,1.0
0,2,5,0.349,0,11,2,0.0
0,0,5,0.349,0,15,3,0.0
0,2,5,0.349,0,22,4,0.0
0,2,5,0.349,0,17,5,0.0
0,2,5,0.349,0,3,5,0.0
0,1,5,0.349,0,8,4,0.0
0,0,5,0.349,0,9,3,0.0
0,0,5,0.349,0,15,3,0.0
0,2,5,0.349,0,16,2,0.0
0,2,5,0.349,0,18,2,0.0
0,2,5,0.349,0,23,3,0.0
0,0,5,0.349,0,1,4,0.0
0,0,5,0.349,0,3,3,0.0
0,1,5,0.349,0,4,3,0.0
1,2,5,0.349,0,4,3,0.0
0,1,5,0.349,0,5,1,0.0
0,2,5,0.349,0,6,0,2.0
0,1,5,0.349,0,13,4,0.0
0,0,5,0.349,0,19,5,0.0
0,2,5,0.349,0,21,4,0.0
0,2,5,0.349,0,13,5,0.0
0,2,5,0.349,0,23,5,0.0
0,2,3,0.378,0,3,3,0.0
0,1,3,0.378,0,5,2,0.0
0,2,3,0.378,0,9,1,0.0
0,2,3,0.378,0,11,1,0.0
0,1,3,0.378,0,15,2,0.0
0,2,3,0.378,0,16,1,0.0
1,1,3,0.378,1,18,1,0.0
3,1,3,0.378,1,18,1,0.0
2,1,3,0.378,1,20,0,5.0
3,1,3,0.378,0,22,0,3.0
0,2,3,0.378,0,18,1,8.0
2,2,3,0.378,0,18,1,10.0
4,2,3,0.378,0,0,0,6.0
1,2,3,0.378,0,5,0,2.0
2,2,3,0.378,0,6,0,1.0
2,2,3,0.378,0,7,0,6.0
1,2,3,0.378,0,8,0,7.0
2,2,3,0.378,0,9,0,6.0
3,0,3,0.378,0,16,0,3.0
3,2,3,0.378,0,10,0,10.0
4,2,3,0.378,0,11,0,11.0
5,2,3,0.378,0,12,0,11.0
4,2,3,0.378,1,18,0,5.0
0,2,3,0.378,0,14,3,0.0
0,1,3,0.378,0,18,2,0.0
0,2,3,0.378,0,6,3,0.0
0,1,3,0.378,0,7,2,0.0
0,2,3,0.378,0,10,1,0.0
0,0,3,0.378,0,12,0,1.0
1,1,3,0.378,0,12,0,3.0
2,1,3,0.378,0,15,0,2.0
2,0,3,0.378,0,18,0,4.0
3,1,3,0.378,0,20,0,2.0
2,0,3,0.378,0,23,0,0.0
2,2,3,0.378,0,13,0,14.0
2,2,3,0.378,1,17,0,11.0
2,0,3,0.378,0,5,0,1.0
3,1,3,0.378,0,7,0,0.0
3,0,3,0.378,0,10,0,3.0
2,2,3,0.378,0,2,0,13.0
3,2,3,0.378,0,3,0,13.0
3,2,3,0.378,1,6,0,12.0
4,2,3,0.378,0,11,0,10.0
0,2,3,0.378,0,4,3,0.0
0,2,3,0.378,0,9,3,0.0
0,0,3,0.378,0,13,2,0.0
0,2,3,0.378,0,0,3,0.0
0,1,3,0.378,0,2,2,0.0
0,2,3,0.378,0,4,1,0.0
2,1,3,0.378,1,8,0,0.0
0,2,3,0.378,0,5,0,5.0
1,2,3,0.378,0,6,0,5.0
2,2,3,0.378,1,9,0,4.0
1,0,3,0.378,0,15,0,1.0
3,2,3,0.378,0,10,0,9.0
1,2,3,0.378,1,19,0,0.0
0,1,3,0.378,0,21,0,1.0
0,2,3,0.378,0,0,0,4.0
1,2,3,0.378,0,1,0,3.0
2,2,3,0.378,1,3,0,2.0
1,1,3,0.378,1,8,0,5.0
1,2,3,0.378,1,5,0,8.0
2,1,3,0.378,0,14,0,0.0
2,2,3,0.378,0,9,0,11.0
3,2,3,0.378,1,10,0,11.0
2,2,3,0.378,0,18,0,3.0
0,2,3,0.378,0,4,1,0.0
0,1,3,0.378,0,3,3,0.0
0,2,3,0.378,0,11,3,0.0
0,1,3,0.378,0,14,2,0.0
0,1,3,0.378,0,15,1,0.0
0,1,3,0.378,0,19,2,0.0
0,0,3,0.378,0,21,1,0.0
0,2,3,0.378,0,0,1,0.0
0,2,3,0.378,0,2,1,0.0
1,0,3,0.378,0,5,0,0.0
0,2,3,0.378,0,3,0,6.0
0,2,3,0.378,0,10,1,0.0
0,2,3,0.378,0,12,1,0.0
0,2,3,0.378,0,13,0,4.0
1,2,3,0.378,0,15,0,2.0
0,1,3,0.378,0,19,1,0.0
0,1,3,0.378,0,21,0,0.0
0,2,3,0.378,0,22,0,1.0
0,2,3,0.378,0,0,0,1.0
1,1,3,0.378,0,3,0,3.0
1,2,3,0.378,0,1,0,6.0
0,1,3,0.378,0,4,3,0.0
0,2,3,0.378,0,5,2,0.0
0,1,3,0.378,0,16,3,0.0
0,2,3,0.378,0,17,2,0.0
0,2,3,0.378,0,19,1,0.0
0,0,3,0.378,0,23,1,0.0
1,0,3,0.378,0,3,2,0.0
0,2,3,0.378,0,3,2,0.0
0,2,3,0.378,0,4,0,1.0
0,1,3,0.378,0,7,1,0.0
0,0,3,0.378,0,9,0,1.0
0,1,3,0.378,0,13,1,0.0
0,2,3,0.378,0,15,1,0.0
0,2,3,0.378,0,16,0,0.0
0,2,3,0.378,0,17,0,1.0
1,1,3,0.378,0,19,0,0.0
1,2,3,0.378,1,18,0,2.0
0,1,3,0.378,0,3,2,0.0
0,1,3,0.378,0,4,1,0.0
0,1,3,0.378,0,9,1,0.0
0,0,3,0.378,0,14,2,0.0
0,2,3,0.378,0,22,3,0.0
0,1,3,0.378,0,11,3,0.0
0,2,3,0.378,0,15,2,0.0
0,0,3,0.378,0,17,1,0.0
0,2,3,0.378,0,20,2,0.0
0,2,3,0.378,0,22,1,0.0
0,0,3,0.378,0,0,1,0.0
0,1,3,0.378,0,3,1,0.0
0,1,3,0.378,0,4,0,0.0
0,1,3,0.378,0,5,0,2.0
1,2,3,0.378,0,7,0,1.0
0,2,3,0.378,0,10,0,0.0
3,0,3,0.378,1,13,0,0.0
1,1,3,0.378,0,12,0,3.0
0,2,3,0.378,0,11,0,4.0
2,2,3,0.378,0,13,0,3.0
3,2,3,0.378,0,15,0,5.0
2,0,3,0.378,0,23,0,0.0
1,2,3,0.378,0,17,0,8.0
2,2,3,0.378,0,19,0,8.0
2,2,3,0.378,0,1,0,5.0
1,2,3,0.378,0,4,0,3.0
2,1,3,0.378,0,9,0,1.0
2,2,3,0.378,1,6,0,5.0
2,2,3,0.378,0,7,0,8.0
0,2,3,0.378,0,16,0,0.0
0,0,3,0.378,0,18,3,0.0
0,1,3,0.378,0,21,2,0.0
0,0,3,0.378,0,2,1,0.0
0,0,3,0.378,0,4,1,0.0
0,1,3,0.378,0,6,0,0.0
0,2,3,0.378,0,8,1,0.0
0,1,3,0.378,0,11,1,0.0
0,2,3,0.378,0,12,1,0.0
0,2,3,0.378,0,13,0,0.0
0,2,3,0.378,0,5,3,0.0
0,1,3,0.378,0,8,2,0.0
0,2,3,0.378,0,9,1,0.0
1,0,3,0.378,1,11,0,3.0
0,2,3,0.378,0,10,0,5.0
0,0,3,0.378,0,16,0,1.0
1,1,3,0.378,0,17,0,5.0
0,1,3,0.378,0,23,0,0.0
0,1,3,0.378,0,6,3,0.0
0,2,3,0.378,0,10,2,0.0
0,2,3,0.378,0,16,2,0.0
0,0,3,0.378,0,18,1,0.0
0,1,3,0.378,0,19,0,0.0
0,2,3,0.378,0,23,0,0.0
0,2,3,0.378,0,1,1,0.0
0,2,3,0.378,0,4,1,0.0
0,1,3,0.378,0,5,1,0.0
0,2,3,0.378,0,7,1,0.0
0,2,3,0.378,0,11,2,0.0
0,1,3,0.378,0,14,2,0.0
0,2,3,0.378,0,16,1,0.0
0,2,3,0.378,0,17,1,0.0
0,0,3,0.378,0,18,1,0.0
3,1,3,0.378,1,22,0,3.0
4,1,3,0.378,1,0,0,2.0
0,2,3,0.378,0,19,0,8.0
1,2,3,0.378,0,20,0,8.0
2,2,3,0.378,0,21,0,8.0
2,0,3,0.378,0,8,0,0.0
3,2,3,0.378,0,3,0,6.0
1,2,3,0.378,0,6,0,6.0
0,2,3,0.378,0,18,3,0.0
0,2,3,0.378,0,21,2,0.0
0,1,3,0.378,0,23,1,0.0
0,1,3,0.378,0,0,1,0.0
0,2,3,0.565,0,1,3,0.0
0,2,3,0.565,0,2,2,0.0
0,0,3,0.565,0,3,1,0.0
0,2,3,0.565,0,8,1,0.0
0,2,3,0.565,0,9,1,0.0
0,1,3,0.565,0,12,1,0.0
0,1,3,0.565,0,13,1,0.0
0,2,3,0.565,0,14,0,3.0
1,2,3,0.565,0,16,0,2.0
0,1,3,0.565,0,20,0,1.0
0,2,3,0.565,0,22,0,0.0
1,0,3,0.565,0,0,0,1.0
0,1,3,0.565,0,23,0,3.0
1,1,3,0.565,0,3,0,0.0
1,1,3,0.565,0,5,0,1.0
1,2,3,0.565,0,2,0,5.0
1,2,3,0.565,0,7,0,2.0
1,2,3,0.565,1,8,0,2.0
1,2,3,0.565,0,10,0,2.0
1,0,3,0.565,0,13,0,1.0
3,0,3,0.565,1,17,0,0.0
3,0,3,0.565,0,19,0,1.0
1,2,3,0.565,0,12,0,9.0
2,2,3,0.565,1,14,0,7.0
2,2,3,0.565,1,16,0,9.0
0,2,3,0.565,0,3,1,0.0
0,2,3,0.565,0,11,3,0.0
0,1,3,0.565,0,23,3,0.0
0,2,3,0.565,0,2,2,0.0
0,2,3,0.565,0,3,1,0.0
0,2,3,0.565,0,5,1,0.0
1,0,3,0.565,0,6,0,0.0
1,0,3,0.565,1,7,0,0.0
2,1,3,0.565,0,9,0,0.0
0,2,3,0.565,0,6,0,4.0
1,2,3,0.565,0,8,0,2.0
0,1,3,0.565,0,12,0,2.0
4,0,3,0.565,1,17,0,0.0
1,1,3,0.565,0,13,0,5.0
2,1,3,0.565,0,15,0,4.0
6,0,3,0.565,2,21,0,3.0
10,0,3,0.565,1,1,0,0.0
4,1,3,0.565,1,18,0,8.0
7,1,3,0.565,0,22,0,7.0
9,1,3,0.565,2,1,0,7.0
11,1,3,0.565,1,4,0,6.0
12,1,3,0.565,1,10,0,3.0
14,1,3,0.565,2,12,0,1.0
2,2,3,0.565,0,14,0,23.0
13,0,3,0.565,1,16,0,3.0
14,0,3,0.565,6,20,0,0.0
14,1,3,0.565,5,17,0,4.0
3,2,3,0.565,1,16,0,30.0
4,2,3,0.565,0,19,0,29.0
4,2,3,0.565,1,20,0,33.0
5,2,3,0.565,2,21,0,32.0
8,2,3,0.565,0,23,0,32.0
9,2,3,0.565,1,0,0,33.0
10,2,3,0.565,0,2,0,33.0
10,2,3,0.565,2,3,0,32.0
11,2,3,0.565,2,8,0,30.0
11,2,3,0.565,3,9,0,30.0
12,2,3,0.565,3,11,0,29.0
13,2,3,0.565,4,12,0,33.0
15,2,3,0.565,5,13,0,32.0
0,2,3,0.565,0,22,0,1.0
0,2,3,0.565,0,1,0,2.0
0,1,3,0.565,0,6,0,0.0
0,2,3,0.565,0,9,1,0.0
0,2,3,0.565,0,13,3,0.0
0,2,3,0.565,0,14,2,0.0
2,1,3,0.565,0,15,1,0.0
0,2,3,0.565,0,15,1,2.0
1,2,3,0.565,0,15,1,3.0
2,2,3,0.565,0,16,0,2.0
3,2,3,0.565,0,17,0,3.0
0,0,3,0.565,0,21,0,3.0
4,1,3,0.565,1,0,0,0.0
3,0,3,0.565,0,1,0,0.0
3,0,3,0.565,0,2,0,2.0
1,2,3,0.565,0,22,0,9.0
2,2,3,0.565,0,23,0,8.0
5,0,3,0.565,0,9,0,0.0
4,1,3,0.565,2,8,0,2.0
3,2,3,0.565,0,0,0,13.0
6,1,3,0.565,1,16,0,0.0
3,2,3,0.565,0,5,0,12.0
4,2,3,0.565,1,6,0,13.0
5,2,3,0.565,1,7,0,15.0
4,1,3,0.565,1,0,0,0.0
5,2,3,0.565,0,10,0,18.0
5,2,3,0.565,0,12,0,17.0
5,2,3,0.565,2,14,0,17.0
6,2,3,0.565,0,17,0,14.0
0,2,3,0.565,0,3,3,0.0
0,0,3,0.565,0,6,2,0.0
2,0,3,0.565,0,12,3,0.0
0,2,3,0.565,0,12,3,0.0
1,2,3,0.565,0,12,3,0.0
0,0,3,0.565,0,15,0,1.0
1,2,3,0.565,0,16,0,3.0
2,1,3,0.565,1,21,0,0.0
1,2,3,0.565,0,17,0,5.0
2,1,3,0.565,0,23,0,1.0
3,1,3,0.565,2,23,0,1.0
4,0,3,0.565,0,2,0,0.0
1,2,3,0.565,0,20,0,7.0
2,2,3,0.565,1,22,0,9.0
4,2,3,0.565,0,0,0,8.0
3,2,3,0.565,2,1,0,7.0
4,1,3,0.565,0,10,0,1.0
8,0,3,0.565,0,15,0,1.0
9,1,3,0.565,4,17,0,0.0
3,2,3,0.565,1,5,0,12.0
9,0,3,0.565,3,18,0,2.0
4,2,3,0.565,2,7,0,15.0
2,2,3,0.565,0,9,0,15.0
3,2,3,0.565,1,9,0,16.0
5,2,3,0.565,0,11,0,19.0
5,2,3,0.565,2,12,0,20.0
6,2,3,0.565,0,13,0,20.0
4,0,3,0.565,2,14,0,0.0
7,2,3,0.565,1,14,0,25.0
9,2,3,0.565,3,16,0,25.0
10,2,3,0.565,2,17,0,25.0
2,0,3,0.565,0,21,0,1.0
9,2,3,0.565,1,22,0,24.0
1,2,3,0.565,0,19,0,7.0
1,2,3,0.565,0,1,0,3.0
0,1,3,0.565,0,7,1,0.0
0,0,3,0.565,0,8,1,0.0
0,1,3,0.565,0,14,3,0.0
0,2,3,0.565,0,15,2,0.0
0,2,3,0.565,0,16,1,0.0
1,0,3,0.565,0,19,0,3.0
2,1,3,0.565,0,22,0,0.0
0,2,3,0.565,0,18,0,7.0
1,2,3,0.565,0,23,0,2.0
2,0,3,0.565,0,2,0,4.0
4,0,3,0.565,1,5,0,2.0
4,0,3,0.565,1,8,0,2.0
2,2,3,0.565,0,0,0,11.0
10,0,3,0.565,3,13,0,0.0
3,2,3,0.565,0,1,0,12.0
10,1,3,0.565,1,15,0,1.0
10,0,3,0.565,2,18,0,1.0
3,2,3,0.565,0,4,0,16.0
11,0,3,0.565,1,21,0,1.0
12,0,3,0.565,2,23,0,1.0
12,0,3,0.565,1,1,0,2.0
13,0,3,0.565,2,2,0,3.0
15,0,3,0.565,3,3,0,3.0
12,1,3,0.565,2,22,0,9.0
15,1,3,0.565,1,9,0,2.0
5,2,3,0.565,0,6,0,30.0
14,0,3,0.565,3,14,0,0.0
5,2,3,0.565,1,9,0,32.0
6,2,3,0.565,1,10,0,31.0
6,2,3,0.565,0,11,0,31.0
7,2,3,0.565,2,11,0,36.0
8,2,3,0.565,1,11,0,39.0
8,2,3,0.565,0,12,0,38.0
8,0,3,0.565,1,6,0,0.0
9,2,3,0.565,1,13,0,41.0
9,2,3,0.565,1,14,0,41.0
11,2,3,0.565,2,19,0,39.0
6,0,3,0.565,0,12,0,1.0
11,2,3,0.565,1,20,0,42.0
14,2,3,0.565,2,3,0,35.0
4,0,3,0.565,0,15,0,2.0
15,2,3,0.565,1,4,0,40.0
15,2,3,0.565,3,6,0,39.0
5,0,3,0.565,1,22,0,3.0
6,0,3,0.565,0,23,0,2.0
7,1,3,0.565,2,0,0,2.0
9,1,3,0.565,2,6,0,0.0
9,1,3,0.565,0,7,0,1.0
10,1,3,0.565,0,8,0,0.0
15,2,3,0.565,4,7,0,52.0
11,1,3,0.565,2,12,0,1.0
12,1,3,0.565,2,12,0,3.0
12,1,3,0.565,0,14,0,6.0
13,1,3,0.565,1,14,0,7.0
15,1,3,0.565,2,20,0,2.0
6,2,3,0.565,1,10,0,38.0
14,1,3,0.565,1,1,0,3.0
5,2,3,0.565,1,17,0,36.0
5,2,3,0.565,0,18,0,36.0
6,2,3,0.565,1,19,0,36.0
8,2,3,0.565,2,1,0,31.0
15,1,3,0.565,6,10,0,1.0
7,2,3,0.565,1,2,0,33.0
7,2,3,0.565,2,3,0,34.0
8,2,3,0.565,3,5,0,35.0
9,2,3,0.565,2,9,0,31.0
10,2,3,0.565,1,10,0,33.0
11,2,3,0.565,3,11,0,36.0
14,2,3,0.565,4,15,0,33.0
14,2,3,0.565,5,19,0,30.0
15,2,3,0.565,0,21,0,32.0
13,2,3,0.565,6,1,0,30.0
15,2,3,0.565,3,2,0,30.0
15,2,3,0.565,4,5,0,31.0
15,2,3,0.565,5,6,0,31.0
15,2,3,0.565,6,7,0,30.0
14,2,3,0.565,0,9,0,30.0
11,2,3,0.565,1,18,0,25.0
11,2,3,0.565,1,20,0,26.0
6,2,3,0.565,0,11,0,11.0
3,2,3,0.565,0,16,0,8.0
1,1,3,0.565,0,1,0,1.0
1,2,3,0.565,0,0,0,3.0
0,2,3,0.565,0,5,0,0.0
0,2,3,0.565,0,6,0,1.0
1,2,3,0.565,0,7,0,0.0
1,0,3,0.565,0,9,0,2.0
5,0,3,0.565,2,11,0,1.0
0,1,3,0.565,0,8,0,8.0
5,1,3,0.565,0,12,0,4.0
9,0,3,0.565,1,18,0,1.0
9,1,3,0.565,1,16,0,8.0
10,1,3,0.565,2,22,0,3.0
9,1,3,0.565,2,2,0,0.0
9,0,3,0.565,2,3,0,5.0
10,1,3,0.565,3,4,0,6.0
2,2,3,0.565,0,10,0,24.0
3,2,3,0.565,0,10,0,25.0
4,2,3,0.565,1,10,0,28.0
6,2,3,0.565,0,12,0,27.0
6,2,3,0.565,1,13,0,28.0
7,2,3,0.565,0,14,0,29.0
8,2,3,0.565,1,15,0,30.0
8,2,3,0.565,2,17,0,28.0
9,2,3,0.565,1,21,0,25.0
11,2,3,0.565,3,7,0,20.0
12,2,3,0.565,1,8,0,22.0
12,2,3,0.565,0,10,0,20.0
10,2,3,0.565,2,14,0,17.0
7,2,3,0.565,1,21,0,13.0
5,2,3,0.565,1,1,0,11.0
5,2,3,0.565,1,4,0,11.0
0,2,3,0.565,0,0,3,0.0
0,1,3,0.565,0,2,2,0.0
0,1,3,0.565,0,4,1,0.0
0,2,3,0.565,0,7,1,0.0
0,1,3,0.565,0,10,1,0.0
0,2,3,0.565,0,12,0,0.0
2,1,3,0.565,0,16,0,0.0
0,2,3,0.565,0,14,0,3.0
1,2,3,0.565,1,15,0,2.0
1,0,3,0.565,0,18,0,2.0
3,0,3,0.565,0,20,0,4.0
4,0,3,0.565,1,1,0,1.0
2,1,3,0.565,0,19,0,8.0
5,1,3,0.565,0,2,0,3.0
5,1,3,0.565,3,4,0,4.0
4,1,3,0.565,0,9,0,2.0
2,2,3,0.565,0,17,0,20.0
3,2,3,0.565,1,22,0,15.0
4,2,3,0.565,2,0,0,17.0
4,0,3,0.565,0,18,0,0.0
5,2,3,0.565,2,3,0,16.0
5,2,3,0.565,3,10,0,15.0
6,2,3,0.565,4,11,0,15.0
4,2,3,0.565,4,15,0,12.0
0,0,3,0.565,0,19,3,0.0
0,2,3,0.565,0,20,2,0.0
0,1,5,0.324,0,3,5,0.0
0,2,5,0.324,0,9,5,0.0
0,2,5,0.324,0,16,5,0.0
0,2,5,0.324,0,17,4,0.0
0,1,5,0.324,0,20,3,0.0
0,1,5,0.324,0,22,2,0.0
0,1,5,0.324,0,1,3,0.0
0,1,5,0.324,0,3,2,0.0
0,2,5,0.324,0,13,5,0.0
1,2,5,0.324,0,13,5,0.0
0,0,5,0.324,0,14,3,0.0
0,2,5,0.324,0,1,5,0.0
0,1,5,0.324,0,8,4,0.0
0,1,5,0.324,0,1,5,0.0
0,2,5,0.324,0,4,4,0.0
0,1,5,0.324,0,6,4,0.0
0,2,5,0.324,0,7,3,0.0
0,2,5,0.324,0,8,2,0.0
0,1,5,0.324,0,13,1,0.0
0,0,5,0.324,0,16,4,0.0
0,2,5,0.324,0,19,4,0.0
0,0,5,0.324,0,20,3,0.0
0,2,5,0.324,0,21,2,0.0
0,2,5,0.324,0,23,1,0.0
0,1,5,0.324,0,3,3,0.0
0,2,5,0.324,0,6,3,0.0
0,2,5,0.324,0,7,3,0.0
0,2,5,0.324,0,12,4,0.0
0,1,5,0.324,0,13,4,0.0
0,1,5,0.324,0,16,3,0.0
0,2,5,0.324,0,21,4,0.0
0,2,5,0.324,0,4,5,0.0
0,2,5,0.324,0,11,5,0.0
0,2,5,0.324,0,22,5,0.0
0,2,5,0.324,0,6,5,0.0
0,2,5,0.324,0,8,4,0.0
0,1,5,0.324,0,10,3,0.0
0,2,5,0.324,0,13,3,0.0
0,1,5,0.324,0,15,4,0.0
0,1,5,0.324,0,17,3,0.0
0,0,5,0.324,0,19,2,0.0
0,0,5,0.324,0,20,1,0.0
0,0,5,0.324,0,23,1,0.0
0,2,5,0.324,0,1,1,0.0
0,0,5,0.324,0,4,4,0.0
1,2,5,0.324,0,4,4,0.0
0,1,5,0.324,0,5,3,0.0
0,2,5,0.324,0,7,2,0.0
0,1,5,0.324,0,8,1,0.0
0,2,5,0.324,0,9,1,0.0
0,2,5,0.324,0,10,2,0.0
0,2,5,0.324,0,11,1,0.0
0,2,5,0.324,0,12,1,0.0
0,1,5,0.324,0,16,1,0.0
0,1,5,0.324,0,19,4,0.0
0,2,5,0.324,0,10,5,0.0
0,0,5,0.324,0,15,4,0.0
0,2,5,0.324,0,23,5,0.0
0,1,5,0.324,0,6,4,0.0
0,2,5,0.324,0,7,3,0.0
0,2,5,0.324,0,17,5,0.0
0,0,5,0.324,0,20,4,0.0
0,2,5,0.324,0,21,3,0.0
0,2,5,0.324,0,3,4,0.0
0,2,5,0.324,0,4,3,0.0
0,1,5,0.324,0,9,3,0.0
0,2,5,0.324,0,11,2,0.0
0,1,5,0.324,0,13,3,0.0
0,2,5,0.324,0,15,3,0.0
0,2,5,0.324,0,18,3,0.0
0,1,5,0.324,0,12,5,0.0
0,2,5,0.324,0,9,5,0.0
0,2,5,0.324,0,21,5,0.0
0,2,5,0.324,0,23,4,0.0
0,1,5,0.324,0,0,3,0.0
0,2,5,0.324,0,2,2,0.0
0,2,5,0.324,0,7,5,0.0
0,2,5,0.324,0,8,4,0.0
0,2,5,0.324,0,9,3,0.0
0,2,5,0.324,0,10,2,0.0
0,0,5,0.324,0,13,1,0.0
0,0,5,0.324,0,14,1,0.0
0,2,5,0.324,0,18,3,0.0
0,1,5,0.324,0,20,3,0.0
0,2,5,0.324,0,22,3,0.0
0,2,5,0.324,0,23,2,0.0
0,2,5,0.324,0,3,3,0.0
0,1,5,0.324,0,8,5,0.0
0,2,5,0.324,0,11,4,0.0
0,2,5,0.324,0,22,5,0.0
0,0,5,0.324,0,8,5,0.0
0,2,5,0.324,0,18,5,0.0
0,0,5,0.324,0,19,4,0.0
0,2,5,0.324,0,23,3,0.0
0,2,5,0.324,0,4,3,0.0
0,1,5,0.324,0,8,3,0.0
0,2,5,0.324,0,9,3,0.0
0,1,5,0.324,0,10,2,0.0
0,2,5,0.324,0,16,4,0.0
0,2,5,0.324,0,17,4,0.0
0,1,5,0.324,0,18,3,0.0
0,2,5,0.324,0,19,2,0.0
0,2,5,0.324,0,21,2,0.0
0,1,5,0.324,0,0,2,0.0
0,0,5,0.324,0,3,3,0.0
0,2,5,0.324,0,6,3,0.0
0,2,5,0.324,0,14,5,0.0
0,2,5,0.324,0,2,5,0.0
0,2,5,0.324,0,5,4,0.0
